,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
v_Basketball_g01_c01,0.5939164757728577,0.689734697341919,0.8652584552764893,0.8246805667877197,0.8019591569900513,0.7779768109321594,0.7596288323402405,0.720947802066803,0.6663004159927368,0.5928036570549011,0.49115481972694397,0.3778804540634155,0.321968138217926,0.3091209828853607,0.25531506538391113,0.24019743502140045,0.217015340924263,0.19752639532089233,0.14627404510974884,0.12194909155368805,0.11179976165294647,0.10465552657842636,0.0880492702126503,0.08135878294706345,0.08021717518568039,0.08535699546337128,0.08439759910106659,0.07131966203451157,0.06330853700637817,0.05740955471992493,0.0438695028424263,0.04128434509038925,0.034519754350185394,0.032756075263023376,0.03159436956048012,0.030130282044410706,0.031000565737485886,0.033319246023893356,0.030111389234662056,0.027222808450460434,0.02540375478565693,0.022298501804471016,0.021395081654191017,0.0191773883998394,0.019994867965579033,0.01981388032436371,0.020675193518400192,0.019292913377285004,0.02044578082859516,0.019706111401319504,0.019623318687081337,0.018562860786914825,0.017275722697377205,0.016517596319317818,0.017335258424282074,0.018291210755705833,0.01773620955646038,0.018231144174933434,0.01681050844490528,0.017128467559814453,0.017112627625465393,0.017366209998726845,0.01653667539358139,0.016352683305740356,0.01554673071950674,0.01552444789558649,0.01711500808596611,0.016600267961621284,0.015996558591723442,0.014740356244146824,0.014623112976551056,0.014731233939528465,0.01434212177991867,0.014246663078665733,0.01502580288797617,0.014891836792230606,0.015672773122787476,0.01511394139379263,0.01399316918104887,0.013873820193111897,0.014596951194107533,0.01317540742456913,0.013124177232384682,0.013808055780827999,0.012573440559208393,0.01215364784002304,0.01200143899768591,0.01146167516708374,0.011575372889637947,0.010783753357827663,0.010361951775848866,0.009918956086039543,0.010209441184997559,0.009908637031912804,0.010616574436426163,0.01073768176138401,0.010639961808919907,0.010884186252951622,0.011667061597108841,0.011578102596104145,0.012103651650249958,0.013181135058403015,0.013305187225341797,0.013671191409230232,0.014875778928399086,0.016278857365250587,0.015583544038236141,0.016035186126828194,0.017690647393465042,0.01939677633345127,0.02145400457084179,0.02282479777932167,0.025798434391617775,0.028480717912316322,0.02846834436058998,0.031038131564855576,0.03187624365091324,0.03611433506011963,0.039692673832178116,0.041054390370845795,0.03903859481215477,0.04334715008735657,0.05234673246741295,0.05460718646645546,0.05797307565808296,0.04840978607535362,0.05847998708486557,0.06422004103660583,0.020821886137127876
v_Basketball_g01_c02,0.8130350112915039,0.8124321103096008,0.763050377368927,0.6970759034156799,0.6869591474533081,0.665357768535614,0.6198159456253052,0.5406990051269531,0.5314748883247375,0.5381609797477722,0.48996657133102417,0.44356289505958557,0.4084925651550293,0.3936150074005127,0.42001837491989136,0.37587693333625793,0.38962581753730774,0.3673626780509949,0.2670360505580902,0.25473254919052124,0.21248163282871246,0.18191221356391907,0.17596809566020966,0.16738919913768768,0.14133965969085693,0.123699851334095,0.11628098040819168,0.11534593254327774,0.12239998579025269,0.11839185655117035,0.0743984803557396,0.07264560461044312,0.07027072459459305,0.053948670625686646,0.047653526067733765,0.04524112865328789,0.04022935777902603,0.03640291094779968,0.03489941358566284,0.031509239226579666,0.027235273271799088,0.02637351118028164,0.025260083377361298,0.021928494796156883,0.021849412471055984,0.02095271274447441,0.021451758220791817,0.023023655638098717,0.021470028907060623,0.020929601043462753,0.021901775151491165,0.021665457636117935,0.02084711380302906,0.021549591794610023,0.01930813118815422,0.019804710522294044,0.019750408828258514,0.02013113722205162,0.020883407443761826,0.021413341164588928,0.021577950567007065,0.020903952419757843,0.019707689061760902,0.020192014053463936,0.02009313926100731,0.019372038543224335,0.017632171511650085,0.01741284690797329,0.01713019236922264,0.017030829563736916,0.017387356609106064,0.01644512265920639,0.014740174636244774,0.014282148331403732,0.013814451172947884,0.014337275177240372,0.014837152324616909,0.015051878057420254,0.015351684764027596,0.015431792475283146,0.015100125223398209,0.01524884533137083,0.01526213251054287,0.015485393814742565,0.01434731762856245,0.013379833661019802,0.01258598081767559,0.013154398649930954,0.013045746833086014,0.013199690729379654,0.013055223971605301,0.013848178088665009,0.013853730633854866,0.014005799777805805,0.01415566261857748,0.013937072828412056,0.01348104327917099,0.013849730603396893,0.01386804785579443,0.01392236165702343,0.013023722916841507,0.013524861074984074,0.013247165828943253,0.012817583046853542,0.013443336822092533,0.014766911044716835,0.017093850299715996,0.017841249704360962,0.018470417708158493,0.019341757521033287,0.021593058481812477,0.023903975263237953,0.024506226181983948,0.02636539749801159,0.027604691684246063,0.0292865801602602,0.03555027022957802,0.03795260563492775,0.04361185431480408,0.05081532895565033,0.05660589411854744,0.0624687485396862,0.06774026155471802,0.06696929782629013,0.05312482640147209,0.049570389091968536,0.05480079725384712,0.05598655343055725,0.020821886137127876
v_Basketball_g01_c03,0.4069312512874603,0.35262465476989746,0.7436822056770325,0.6310800909996033,0.7896832823753357,0.7747457027435303,0.8549471497535706,0.8602055907249451,0.867560863494873,0.859446108341217,0.8267334699630737,0.675556480884552,0.5525827407836914,0.4938874840736389,0.43173596262931824,0.28888288140296936,0.20680661499500275,0.17380569875240326,0.10677000880241394,0.11066576838493347,0.09802345931529999,0.07691076397895813,0.08296041935682297,0.07344827055931091,0.08165806531906128,0.06764824688434601,0.0640031173825264,0.05723750218749046,0.052593957632780075,0.045418497174978256,0.04005054384469986,0.04052906110882759,0.03391778841614723,0.03287913277745247,0.03277966380119324,0.033198028802871704,0.029767140746116638,0.030098550021648407,0.029226945713162422,0.028692813590168953,0.029196010902523994,0.027878589928150177,0.024933263659477234,0.022866265848279,0.022885890677571297,0.02275625802576542,0.02182716131210327,0.01928204484283924,0.018356896936893463,0.01821753941476345,0.017272381111979485,0.01870684325695038,0.01858135312795639,0.01871759071946144,0.01792437955737114,0.01640092022716999,0.016069313511252403,0.01584295928478241,0.015336550772190094,0.016536571085453033,0.015454430133104324,0.015032541938126087,0.01458785030990839,0.014942736364901066,0.01448609959334135,0.014305120334029198,0.01469553355127573,0.014979459345340729,0.01604626141488552,0.016132362186908722,0.01625756360590458,0.016046205535531044,0.015944570302963257,0.01510714367032051,0.013923621736466885,0.01357024721801281,0.014637473039329052,0.013476845808327198,0.012415038421750069,0.011428387835621834,0.011337297968566418,0.010935807600617409,0.010731064714491367,0.010265504941344261,0.010688722133636475,0.010544474236667156,0.009767882525920868,0.009896473027765751,0.01105149369686842,0.010649853385984898,0.010729754343628883,0.011405103839933872,0.010900921188294888,0.010630803182721138,0.01068698987364769,0.010782528668642044,0.010000369511544704,0.01019013486802578,0.011579086072742939,0.011130252853035927,0.011365015059709549,0.010947885923087597,0.011536170728504658,0.012609264813363552,0.013250892981886864,0.01225647609680891,0.013585668057203293,0.015242758207023144,0.015899697318673134,0.018421616405248642,0.022438189014792442,0.0241718553006649,0.027178790420293808,0.028581079095602036,0.02968716248869896,0.03222976624965668,0.03350979834794998,0.03869745135307312,0.03825759142637253,0.05043012276291847,0.050367843359708786,0.0526028536260128,0.05011465772986412,0.04835127666592598,0.04564226418733597,0.05604575574398041,0.07627783715724945,0.06292882561683655,0.020821886137127876
v_Basketball_g01_c04,0.2670687735080719,0.39073753356933594,0.5580439567565918,0.6967601776123047,0.764891505241394,0.6799002885818481,0.5605230331420898,0.37948280572891235,0.2805160880088806,0.24933505058288574,0.17969727516174316,0.15782444179058075,0.13021482527256012,0.14361579716205597,0.1366051435470581,0.1268368512392044,0.0977996289730072,0.10915063321590424,0.09941822290420532,0.07959266006946564,0.07397062331438065,0.053716111928224564,0.0607546865940094,0.052205704152584076,0.05808905512094498,0.06213366985321045,0.05673057958483696,0.05290354788303375,0.04633662477135658,0.04326173663139343,0.042773663997650146,0.04182453081011772,0.03638866916298866,0.03541017696261406,0.03193940967321396,0.029427768662571907,0.029309986159205437,0.028822731226682663,0.023945096880197525,0.02451593428850174,0.02516770549118519,0.025107095018029213,0.026308372616767883,0.02471732720732689,0.022285975515842438,0.022337961941957474,0.02311423234641552,0.02225443720817566,0.020982099696993828,0.020030608400702477,0.019122350960969925,0.018730351701378822,0.019527092576026917,0.017344897612929344,0.018901271745562553,0.01804020069539547,0.017504697665572166,0.018414905294775963,0.01953897811472416,0.020463349297642708,0.020644810050725937,0.021459046751260757,0.020558925345540047,0.020832201465964317,0.01918848045170307,0.0174182690680027,0.01911875605583191,0.01880246214568615,0.018560579046607018,0.017116423696279526,0.016665197908878326,0.01612294651567936,0.015518998727202415,0.015608381479978561,0.016639530658721924,0.016256840899586678,0.014800067991018295,0.015328994952142239,0.014952014200389385,0.013575253076851368,0.01333280187100172,0.012890810146927834,0.013054397888481617,0.01325024664402008,0.012590792961418629,0.011775914579629898,0.012364853173494339,0.012393420562148094,0.011992314830422401,0.010790192522108555,0.011134589090943336,0.010837230831384659,0.010900723747909069,0.011174633167684078,0.011361204087734222,0.011831547133624554,0.012439263984560966,0.013377050869166851,0.014116124249994755,0.013391297310590744,0.012241290882229805,0.012936549261212349,0.01329732034355402,0.012997659854590893,0.014196534641087055,0.0139729930087924,0.014279134571552277,0.014840674586594105,0.014648486860096455,0.016012713313102722,0.017833026126027107,0.018122633919119835,0.020626647397875786,0.020801030099391937,0.022399017587304115,0.027145542204380035,0.030524613335728645,0.033833034336566925,0.03426148369908333,0.03975840285420418,0.039294883608818054,0.04307930916547775,0.0425594188272953,0.04078681766986847,0.040234994143247604,0.046785712242126465,0.041515447199344635,0.05055974796414375,0.020821886137127876
v_Basketball_g01_c05,0.8912959098815918,0.9264444708824158,0.8758106231689453,0.8794293999671936,0.8006373047828674,0.7757872939109802,0.6373810172080994,0.6282534599304199,0.5861559510231018,0.5589112639427185,0.5718241930007935,0.5324043035507202,0.46950334310531616,0.42414185404777527,0.3346831500530243,0.29247957468032837,0.24808774888515472,0.2284993827342987,0.2285890281200409,0.1872057318687439,0.16227898001670837,0.14713379740715027,0.12688490748405457,0.0975104495882988,0.08669888973236084,0.07340728491544724,0.07312231510877609,0.06928320974111557,0.07491595298051834,0.07090848684310913,0.07122216373682022,0.06867163628339767,0.06964710354804993,0.053591638803482056,0.04504487290978432,0.042659059166908264,0.03781162574887276,0.032937560230493546,0.03484983742237091,0.032559704035520554,0.029338005930185318,0.028180668130517006,0.02842528186738491,0.030020372942090034,0.02730441838502884,0.027183176949620247,0.025404291227459908,0.02517331950366497,0.02319968491792679,0.023869751021265984,0.022625211626291275,0.02277263067662716,0.022360490635037422,0.023181837052106857,0.023549512028694153,0.02496851608157158,0.02446984127163887,0.023806070908904076,0.021914200857281685,0.020192153751850128,0.020750105381011963,0.02244279347360134,0.022807519882917404,0.022349094972014427,0.022470757365226746,0.02123505063354969,0.020078502595424652,0.019879482686519623,0.019579894840717316,0.01940135657787323,0.018755463883280754,0.018220191821455956,0.017869364470243454,0.017143335193395615,0.016939664259552956,0.015389939770102501,0.016293030232191086,0.016898952424526215,0.016428127884864807,0.015663757920265198,0.015819242224097252,0.015418840572237968,0.015143326483666897,0.01461837999522686,0.013782015070319176,0.014110899530351162,0.013507965952157974,0.012365262024104595,0.012592877261340618,0.01242870930582285,0.012099343352019787,0.011938037350773811,0.011399583891034126,0.011039246805012226,0.010685686022043228,0.010512595996260643,0.009773248806595802,0.010523838922381401,0.009767045266926289,0.010380089282989502,0.011404908262193203,0.011569956317543983,0.01219507958739996,0.012068899348378181,0.012044089846313,0.013571253046393394,0.015000218525528908,0.014661294408142567,0.015696309506893158,0.016715360805392265,0.017603527754545212,0.018090009689331055,0.021013811230659485,0.021735109388828278,0.027690153568983078,0.030602261424064636,0.03003857098519802,0.03610686957836151,0.04762842506170273,0.04550594463944435,0.04292921721935272,0.04909271374344826,0.05246474966406822,0.05446954444050789,0.060722995549440384,0.06740997731685638,0.06402502208948135,0.04833546280860901,0.020821886137127876
v_Basketball_g01_c06,0.8338510394096375,0.749052107334137,0.5683587789535522,0.42126214504241943,0.5791102051734924,0.640021026134491,0.7372131943702698,0.6821152567863464,0.7057790756225586,0.7095915079116821,0.6847125291824341,0.6690317392349243,0.6281549334526062,0.5724103450775146,0.5257186889648438,0.49013033509254456,0.477774053812027,0.41596946120262146,0.31110891699790955,0.2972351908683777,0.2381439208984375,0.23672078549861908,0.1892113983631134,0.16540482640266418,0.14036279916763306,0.11804965138435364,0.09697631001472473,0.0785602331161499,0.05932958424091339,0.06071237102150917,0.0531609021127224,0.04235837608575821,0.042094722390174866,0.04326790198683739,0.03933428227901459,0.03705332800745964,0.035127345472574234,0.022388670593500137,0.023987319320440292,0.024244341999292374,0.01881328411400318,0.01728598214685917,0.01777728646993637,0.015195939689874649,0.015561264008283615,0.015618506819009781,0.012799286283552647,0.013259721919894218,0.014907857403159142,0.014131557196378708,0.01674407348036766,0.016475895419716835,0.014485892839729786,0.014378114603459835,0.014744771644473076,0.014606629498302937,0.012849265709519386,0.01244380883872509,0.012520126067101955,0.01211219746619463,0.011153219267725945,0.012350739911198616,0.015349368564784527,0.018216898664832115,0.01942404918372631,0.01828378066420555,0.019447972998023033,0.017579855397343636,0.016179833561182022,0.016897378489375114,0.018034283071756363,0.017762616276741028,0.018657846376299858,0.017599141225218773,0.01670731045305729,0.017372647300362587,0.018099626526236534,0.01787804439663887,0.017910949885845184,0.01773662678897381,0.017291313037276268,0.017090672627091408,0.017702333629131317,0.017574919387698174,0.01776161603629589,0.01723145879805088,0.016398141160607338,0.017522362992167473,0.01831444352865219,0.01840304769575596,0.018840942531824112,0.018186690285801888,0.01742289774119854,0.017110727727413177,0.0172133632004261,0.018213722854852676,0.017640190199017525,0.017283964902162552,0.01762198470532894,0.01870587468147278,0.019255120307207108,0.01864149421453476,0.019118355587124825,0.021195294335484505,0.021763574331998825,0.021939078345894814,0.023770835250616074,0.02523968555033207,0.029362451285123825,0.030910957604646683,0.026439648121595383,0.027533607557415962,0.029813924804329872,0.03453429043292999,0.03495636209845543,0.03188721090555191,0.03217663988471031,0.035000674426555634,0.040163327008485794,0.04237323999404907,0.04461231082677841,0.04505978524684906,0.05172422528266907,0.056433603167533875,0.04567640274763107,0.0506540946662426,0.05692296475172043,0.05624128505587578,0.020821886137127876
v_Basketball_g01_c07,0.9766324758529663,0.9624358415603638,0.9030126929283142,0.8036405444145203,0.798204779624939,0.7022217512130737,0.7940066456794739,0.8009320497512817,0.7296770811080933,0.7505457401275635,0.7302583456039429,0.7332234978675842,0.6446467041969299,0.5856465697288513,0.6442641019821167,0.5742924213409424,0.5582128763198853,0.5486285090446472,0.5381101965904236,0.3904806673526764,0.4310307800769806,0.31206631660461426,0.20660340785980225,0.14450804889202118,0.15252579748630524,0.12891094386577606,0.08860019594430923,0.0653933510184288,0.061225775629282,0.06461906433105469,0.06143558397889137,0.06319333612918854,0.07408152520656586,0.05154486745595932,0.04490012675523758,0.04555876925587654,0.04916570335626602,0.052293531596660614,0.052200909703969955,0.04058004543185234,0.029127052053809166,0.03172890096902847,0.03907230868935585,0.03632683306932449,0.033661194145679474,0.03269680216908455,0.019930239766836166,0.018137585371732712,0.013805221766233444,0.013637191615998745,0.016353433951735497,0.014475409872829914,0.012835278175771236,0.010791788809001446,0.012613493949174881,0.013781975954771042,0.014321810565888882,0.01318296603858471,0.014289235696196556,0.015090703032910824,0.015596658922731876,0.012700265273451805,0.012757091782987118,0.013920815661549568,0.01685517281293869,0.018165836110711098,0.01934388279914856,0.023026077076792717,0.02265438251197338,0.024276090785861015,0.02538621611893177,0.025060433894395828,0.02603628672659397,0.02562793344259262,0.026672571897506714,0.025228343904018402,0.026066280901432037,0.02567237801849842,0.025481322780251503,0.026151277124881744,0.023637395352125168,0.023431438952684402,0.022740324959158897,0.02109570801258087,0.021446378901600838,0.01989009790122509,0.01817619614303112,0.01798883080482483,0.018202779814600945,0.017377467826008797,0.01730041392147541,0.017446504905819893,0.01789943315088749,0.015953797847032547,0.014922136440873146,0.014779527671635151,0.013788225129246712,0.013513723388314247,0.012809430249035358,0.012077675200998783,0.01187062356621027,0.01125404890626669,0.012418621219694614,0.01394643820822239,0.013303755782544613,0.013368627056479454,0.014369168318808079,0.015908654779195786,0.018104374408721924,0.01753254048526287,0.019104184582829475,0.02067960985004902,0.024758266285061836,0.02542579546570778,0.027246249839663506,0.02946770191192627,0.034984759986400604,0.03667907789349556,0.03784482181072235,0.03539147228002548,0.04263906180858612,0.048627763986587524,0.05971907824277878,0.05944986268877983,0.054851602762937546,0.05444919317960739,0.05143950879573822,0.060526154935359955,0.020821886137127876
v_Basketball_g02_c01,0.967867910861969,0.9853235483169556,0.9745033979415894,0.9700053334236145,0.9687169194221497,0.9594791531562805,0.9611982703208923,0.9331306219100952,0.9265058636665344,0.9307293891906738,0.8714184761047363,0.7838422060012817,0.7836189270019531,0.7253492474555969,0.6779980063438416,0.5484995245933533,0.537105143070221,0.5212321281433105,0.34133797883987427,0.2910676896572113,0.33017560839653015,0.21822793781757355,0.18676438927650452,0.14022395014762878,0.11408447474241257,0.11215589940547943,0.08014117926359177,0.0722978413105011,0.052109748125076294,0.043386541306972504,0.03843400627374649,0.03190433606505394,0.020668543875217438,0.01664286106824875,0.014867691323161125,0.01255027949810028,0.01180976815521717,0.012583796866238117,0.010922163724899292,0.009074915200471878,0.008579243905842304,0.007116375956684351,0.006550653837621212,0.006554394029080868,0.006588966120034456,0.0060157435946166515,0.006704425439238548,0.006762898527085781,0.0063671874813735485,0.006198981311172247,0.007145232520997524,0.0070616439916193485,0.0070534199476242065,0.0070070563815534115,0.007433791644871235,0.006983888801187277,0.007138367276638746,0.007415314670652151,0.007621773052960634,0.00931117869913578,0.010348901152610779,0.011965872719883919,0.013416382484138012,0.013192522339522839,0.012981435284018517,0.013927232474088669,0.01399700902402401,0.015058754943311214,0.01583327166736126,0.015310882590711117,0.016712360084056854,0.016786204650998116,0.01750241219997406,0.01743893325328827,0.017563506960868835,0.017978303134441376,0.018545400351285934,0.018232006579637527,0.018449269235134125,0.017211835831403732,0.017156681045889854,0.017679546028375626,0.019082656130194664,0.01971070095896721,0.019768618047237396,0.017540371045470238,0.01618805341422558,0.017021317034959793,0.01714223623275757,0.017394816502928734,0.01719634234905243,0.015166322700679302,0.015761425718665123,0.015177655033767223,0.013531014323234558,0.014861296862363815,0.015278086997568607,0.014187011867761612,0.014767058193683624,0.015277772210538387,0.01600351557135582,0.01574743539094925,0.015434044413268566,0.018382398411631584,0.018790986388921738,0.01685982011258602,0.01785954460501671,0.020226236432790756,0.02100543864071369,0.02323465794324875,0.023165034130215645,0.02216949872672558,0.023504335433244705,0.02409239113330841,0.02525930106639862,0.028339635580778122,0.028841279447078705,0.027983881533145905,0.030889995396137238,0.03172802925109863,0.03766001760959625,0.0369584895670414,0.0368478037416935,0.042939428240060806,0.05157024413347244,0.055739570409059525,0.06242735683917999,0.04997152462601662,0.020821886137127876
v_Basketball_g02_c02,0.9167605042457581,0.8888030648231506,0.9013028144836426,0.9230599999427795,0.9369469881057739,0.9371207356452942,0.9217039346694946,0.9348867535591125,0.8839747905731201,0.8425564169883728,0.8723078966140747,0.8490400314331055,0.9017965793609619,0.8713975548744202,0.8472606539726257,0.8006241917610168,0.764366626739502,0.7171259522438049,0.6968426704406738,0.6440739035606384,0.4885140061378479,0.4638776183128357,0.41810959577560425,0.3639722466468811,0.35509344935417175,0.3230523467063904,0.2616148889064789,0.24463221430778503,0.24430222809314728,0.2057429701089859,0.19240011274814606,0.19450989365577698,0.14812728762626648,0.12878599762916565,0.11942189186811447,0.0949663519859314,0.08170618116855621,0.06754574924707413,0.05502626299858093,0.04274427890777588,0.02881874144077301,0.02353011816740036,0.02383028157055378,0.020889712497591972,0.020464327186346054,0.022058388218283653,0.02006685733795166,0.02135288156569004,0.02393025904893875,0.02665114961564541,0.025923721492290497,0.025300290435552597,0.023098595440387726,0.01991860195994377,0.018089378252625465,0.016698213294148445,0.017771707847714424,0.016677342355251312,0.01512861531227827,0.013191943988204002,0.015267589129507542,0.017379628494381905,0.016693592071533203,0.020196929574012756,0.020718935877084732,0.020277703180909157,0.021869828924536705,0.028840189799666405,0.027494089677929878,0.02697572484612465,0.027867062017321587,0.02559799887239933,0.024579433724284172,0.023547202348709106,0.024873681366443634,0.022165028378367424,0.022180290892720222,0.02303333580493927,0.02405683696269989,0.024015190079808235,0.024411454796791077,0.0238590557128191,0.030438002198934555,0.02713814005255699,0.027995526790618896,0.02975328266620636,0.030869264155626297,0.0290216077119112,0.02967548556625843,0.03014620766043663,0.031223833560943604,0.028534576296806335,0.02881552278995514,0.029983410611748695,0.022713568061590195,0.022964760661125183,0.020748160779476166,0.01877676136791706,0.021955817937850952,0.022087886929512024,0.02262864261865616,0.023694438859820366,0.025371313095092773,0.027358753606677055,0.0251572635024786,0.02729777991771698,0.0268617644906044,0.028390390798449516,0.03250771388411522,0.029827702790498734,0.0330890491604805,0.03355785459280014,0.0351506844162941,0.03769822046160698,0.03876461088657379,0.038019441068172455,0.036636848002672195,0.04499076306819916,0.04347527399659157,0.047526657581329346,0.046794429421424866,0.04575801268219948,0.04713338986039162,0.05052580311894417,0.0584171861410141,0.062022313475608826,0.06650671362876892,0.05745306611061096,0.020821886137127876
v_Basketball_g02_c03,0.9112502336502075,0.8594177961349487,0.8509405851364136,0.872092604637146,0.8556079864501953,0.732840895652771,0.7380869388580322,0.5957415103912354,0.6152709722518921,0.6440823078155518,0.6605684757232666,0.6550328731536865,0.6106855869293213,0.5652240514755249,0.5627631545066833,0.590295672416687,0.41067561507225037,0.3377760052680969,0.2950020730495453,0.2601746916770935,0.20201171934604645,0.18711118400096893,0.1499210000038147,0.14295606315135956,0.13807417452335358,0.11691036075353622,0.1048860177397728,0.10069966316223145,0.09297100454568863,0.10089711099863052,0.0786074697971344,0.06708765029907227,0.06416314840316772,0.05476967617869377,0.05586802959442139,0.055835772305727005,0.049838095903396606,0.05049654841423035,0.04714266210794449,0.036385007202625275,0.035766467452049255,0.0342114120721817,0.03031459078192711,0.02869284152984619,0.028056757524609566,0.02816964127123356,0.02642422914505005,0.024451108649373055,0.022309212014079094,0.02350500412285328,0.024143649265170097,0.02683047205209732,0.022565219551324844,0.019593585282564163,0.01900220848619938,0.01766061782836914,0.01945015788078308,0.017752207815647125,0.017568839713931084,0.015335846692323685,0.014696831814944744,0.014538823626935482,0.015325562097132206,0.013870133087038994,0.012942701578140259,0.012753873132169247,0.012839470990002155,0.012891968712210655,0.014177367091178894,0.012835158966481686,0.012460553087294102,0.011767537333071232,0.011228526011109352,0.010709709487855434,0.011856620199978352,0.01146272849291563,0.011206325143575668,0.012160834856331348,0.012862981297075748,0.013091959990561008,0.013244337402284145,0.013707466423511505,0.014675562269985676,0.014194858260452747,0.01463340688496828,0.01328626275062561,0.01351119577884674,0.011591155081987381,0.011929096654057503,0.011576496064662933,0.011793999932706356,0.012163285166025162,0.01235976628959179,0.01284637302160263,0.01247188076376915,0.011880088597536087,0.01259076688438654,0.012984246015548706,0.014451563358306885,0.013887261040508747,0.013679173775017262,0.0150184016674757,0.017128193750977516,0.018559198826551437,0.0202204417437315,0.021248936653137207,0.02058401331305504,0.021541370078921318,0.025366242974996567,0.026004288345575333,0.023036029189825058,0.025141999125480652,0.028853943571448326,0.029133513569831848,0.0284961499273777,0.028983648866415024,0.026987874880433083,0.02900468185544014,0.03072506934404373,0.028521809726953506,0.02952406369149685,0.03035726211965084,0.0325077585875988,0.03692292794585228,0.04571754112839699,0.05488348752260208,0.07666809111833572,0.09643275290727615,0.020821886137127876
