,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
v_Basketball_g01_c01,0.5939164757728577,0.56337970495224,0.639894425868988,0.6737430691719055,0.6112884283065796,0.34530481696128845,0.3127504289150238,0.2555220127105713,0.18932761251926422,0.20084014534950256,0.15473660826683044,0.177944153547287,0.1273757368326187,0.11712076514959335,0.12324851751327515,0.11290573328733444,0.12418987601995468,0.08879723399877548,0.06883762031793594,0.06737013906240463,0.061406273394823074,0.05361831560730934,0.039874497801065445,0.040490251034498215,0.0345904715359211,0.03223272040486336,0.029300644993782043,0.028408309444785118,0.03248271718621254,0.03599771112203598,0.035886578261852264,0.03169604763388634,0.0426475815474987,0.02945469506084919,0.03129291534423828,0.03276284411549568,0.03357444331049919,0.029384830966591835,0.023226583376526833,0.025526296347379684,0.025169238448143005,0.03317159414291382,0.03268678858876228,0.04095852002501488,0.03787408024072647,0.0397283211350441,0.035056982189416885,0.03554030507802963,0.03209470957517624,0.04384798929095268,0.03838720917701721,0.03701967000961304,0.042579397559165955,0.04175380989909172,0.049136821180582047,0.05272626131772995,0.042949285358190536,0.052065905183553696,0.05045073851943016,0.049525391310453415,0.06039292737841606,0.06353137642145157,0.05805385112762451,0.06458524614572525,0.06562972813844681,0.06492026150226593,0.06083408743143082,0.06545969098806381,0.05766749382019043,0.05402779579162598,0.058302413672208786,0.056513186544179916,0.044388290494680405,0.04495648667216301,0.036561235785484314,0.03282887488603592,0.03724551945924759,0.040592677891254425,0.04838967323303223,0.0889090821146965,0.09087492525577545,0.0944591760635376,0.08913855999708176,0.09900526702404022,0.09831968694925308,0.14783693850040436,0.20262359082698822,0.18198338150978088,0.2175028771162033,0.20317800343036652,0.2000139355659485,0.20912641286849976,0.20995326340198517,0.2070959359407425,0.22704681754112244,0.2196190506219864,0.2372438758611679,0.21950092911720276,0.21435366570949554,0.2089911252260208,0.20553047955036163,0.2187739461660385,0.22527296841144562,0.21011009812355042,0.2120005339384079,0.19724321365356445,0.22226044535636902,0.22810393571853638,0.2049104869365692,0.23648159205913544,0.17167747020721436,0.19131112098693848,0.1989014595746994,0.12227936089038849,0.17944353818893433,0.16235224902629852,0.10913780331611633,0.11077848821878433,0.11028312146663666,0.11773406714200974,0.11189670860767365,0.11500801146030426,0.11577547341585159,0.12287313491106033,0.08678645640611649,0.09877017885446548,0.06401949375867844,0.0389348529279232,0.020821886137127876
v_Basketball_g01_c02,0.8130350112915039,0.7913649678230286,0.8215807676315308,0.8005784749984741,0.7548914551734924,0.7563594579696655,0.7234699726104736,0.5873123407363892,0.517714262008667,0.554407000541687,0.4511179029941559,0.3760469853878021,0.48618265986442566,0.4528883099555969,0.4066271483898163,0.3865143358707428,0.4250047504901886,0.4387960731983185,0.4268350303173065,0.49779534339904785,0.4996013939380646,0.5030295252799988,0.41589275002479553,0.35541588068008423,0.31582775712013245,0.34446007013320923,0.3676580488681793,0.2508949041366577,0.25416916608810425,0.2493177205324173,0.26096323132514954,0.24959085881710052,0.2206554263830185,0.2900339365005493,0.32573413848876953,0.3173028826713562,0.2542918920516968,0.19488783180713654,0.16832613945007324,0.12332184612751007,0.21177156269550323,0.24919132888317108,0.25191786885261536,0.2127302587032318,0.24442794919013977,0.22106149792671204,0.2044430673122406,0.16293223202228546,0.17171816527843475,0.15920868515968323,0.1604662835597992,0.1309424787759781,0.10570863634347916,0.08920295536518097,0.08268502354621887,0.06812035292387009,0.06422647833824158,0.07465948164463043,0.07959961891174316,0.08745480328798294,0.08827924728393555,0.09958617389202118,0.11076541990041733,0.08863698691129684,0.08119995892047882,0.10193947702646255,0.0929759219288826,0.09553477168083191,0.09107084572315216,0.08256267756223679,0.0800899788737297,0.08693038672208786,0.07856687903404236,0.09196843206882477,0.07903929054737091,0.0912885069847107,0.07339169085025787,0.07578976452350616,0.07693042606115341,0.09971068054437637,0.10239950567483902,0.09272562712430954,0.09570213407278061,0.09008343517780304,0.09116627275943756,0.10559096187353134,0.13129392266273499,0.12581153213977814,0.1124361976981163,0.13264277577400208,0.14635233581066132,0.16479052603244781,0.17886510491371155,0.18332195281982422,0.1894228756427765,0.18975111842155457,0.19296224415302277,0.21255311369895935,0.22162024676799774,0.22718067467212677,0.21187946200370789,0.2091476172208786,0.20582032203674316,0.22855526208877563,0.22097013890743256,0.19351670145988464,0.18695704638957977,0.15865899622440338,0.1601259857416153,0.1444135159254074,0.1556817591190338,0.1495407223701477,0.13821569085121155,0.15143811702728271,0.11038284748792648,0.13456198573112488,0.1400812715291977,0.09552835673093796,0.09415090829133987,0.06714855879545212,0.10504545271396637,0.09802965074777603,0.08371815830469131,0.08839120715856552,0.06148160248994827,0.06482972204685211,0.027330540120601654,0.02439875155687332,0.020821886137127876
v_Basketball_g01_c03,0.4069312512874603,0.3921452462673187,0.3984127342700958,0.33469513058662415,0.22192059457302094,0.16000159084796906,0.1759086549282074,0.11485177278518677,0.13846047222614288,0.13078942894935608,0.14840218424797058,0.10584956407546997,0.0752740129828453,0.06898435950279236,0.11866884678602219,0.11031319946050644,0.09967673569917679,0.08226712048053741,0.10314595699310303,0.08488734066486359,0.060719478875398636,0.07524719089269638,0.09166879951953888,0.07550965994596481,0.07335078716278076,0.07971543073654175,0.05792280659079552,0.060584794729948044,0.06856227666139603,0.09886226058006287,0.08764331787824631,0.07727795839309692,0.10579384118318558,0.044874146580696106,0.03321687504649162,0.029804669320583344,0.03069308027625084,0.030179297551512718,0.033617351204156876,0.03885011002421379,0.03865901753306389,0.037395983934402466,0.03363706171512604,0.03814942389726639,0.03337547555565834,0.04172755405306816,0.04208358749747276,0.03680470213294029,0.03406628593802452,0.03226909786462784,0.029768144711852074,0.025638412684202194,0.02423941344022751,0.024131087586283684,0.02456759661436081,0.024181926622986794,0.02606341242790222,0.023301362991333008,0.025734513998031616,0.02635413035750389,0.03366424888372421,0.035751745104789734,0.037325721234083176,0.04544730857014656,0.04532037302851677,0.03773237392306328,0.03931685537099838,0.043488092720508575,0.045385297387838364,0.04851660132408142,0.04711788892745972,0.04700196161866188,0.04142710566520691,0.040533941239118576,0.043703239411115646,0.053133394569158554,0.053970519453287125,0.04456498101353645,0.09981207549571991,0.11472710967063904,0.1553344875574112,0.18371911346912384,0.1835038959980011,0.21208034455776215,0.2150903195142746,0.20778553187847137,0.21926617622375488,0.20516368746757507,0.1998385787010193,0.21881981194019318,0.19926273822784424,0.18956591188907623,0.18513604998588562,0.17325958609580994,0.17954881489276886,0.17487183213233948,0.14552269876003265,0.16310253739356995,0.18092548847198486,0.15074770152568817,0.17639560997486115,0.1843355894088745,0.1455022394657135,0.14742295444011688,0.15379656851291656,0.1297389417886734,0.1694055199623108,0.17174501717090607,0.14297699928283691,0.16277579963207245,0.18624281883239746,0.12681594491004944,0.17441654205322266,0.17273366451263428,0.10298410803079605,0.1277512162923813,0.12504783272743225,0.11190425604581833,0.16921204328536987,0.1526452898979187,0.11587895452976227,0.15894219279289246,0.16024453938007355,0.12920919060707092,0.17160473763942719,0.12096153199672699,0.032326590269804,0.027387136593461037,0.020821886137127876
v_Basketball_g01_c04,0.2670687735080719,0.25991588830947876,0.2334900051355362,0.11145535111427307,0.1372128576040268,0.1498790979385376,0.13520799577236176,0.0956963449716568,0.08708681166172028,0.10433854907751083,0.11852516233921051,0.1294230967760086,0.12267842888832092,0.10386268049478531,0.12261908501386642,0.07733775675296783,0.04336266964673996,0.04239664226770401,0.044382888823747635,0.04221709445118904,0.03510066494345665,0.03700580075383186,0.05621509253978729,0.053792864084243774,0.045026909559965134,0.038501862436532974,0.042683325707912445,0.04288819804787636,0.04680683836340904,0.05874771624803543,0.05774383246898651,0.06489110738039017,0.04924752935767174,0.05243230611085892,0.043236441910266876,0.036370716989040375,0.036862023174762726,0.03236120566725731,0.030569594353437424,0.019973544403910637,0.01737377978861332,0.014854487031698227,0.013282574713230133,0.013577173464000225,0.013950252905488014,0.01333975326269865,0.014394850470125675,0.01433824934065342,0.015276291407644749,0.019157493487000465,0.019142355769872665,0.015491479076445103,0.013213824480772018,0.012628684751689434,0.011702237650752068,0.012811420485377312,0.011979403905570507,0.014310884289443493,0.015013121999800205,0.016694562509655952,0.011219003237783909,0.011208362877368927,0.013625791296362877,0.016279123723506927,0.015798745676875114,0.016061652451753616,0.01456601731479168,0.017568297684192657,0.01676461100578308,0.017693262547254562,0.015134047716856003,0.024189837276935577,0.02581639029085636,0.025781363248825073,0.042046669870615005,0.05619596689939499,0.04692305251955986,0.07942275702953339,0.08158933371305466,0.09634612500667572,0.11254475265741348,0.10965525358915329,0.11430475115776062,0.12785372138023376,0.13498590886592865,0.12629887461662292,0.15649141371250153,0.151237353682518,0.150577574968338,0.15521475672721863,0.17976589500904083,0.17196206748485565,0.1600845754146576,0.15272215008735657,0.14951151609420776,0.1594887673854828,0.17793814837932587,0.17956964671611786,0.17887458205223083,0.16499291360378265,0.1379442662000656,0.1500512957572937,0.17361392080783844,0.1900399923324585,0.19190764427185059,0.20913128554821014,0.17389993369579315,0.17762815952301025,0.23807993531227112,0.3060307204723358,0.3078153431415558,0.30960792303085327,0.3511497676372528,0.261864572763443,0.3066215217113495,0.297573059797287,0.33880093693733215,0.3664776086807251,0.36130040884017944,0.35688987374305725,0.3277606666088104,0.3197705149650574,0.325439989566803,0.3137092888355255,0.3009106516838074,0.2510259449481964,0.03183941915631294,0.026340607553720474,0.020821886137127876
v_Basketball_g01_c05,0.8912959098815918,0.8169279098510742,0.8727685809135437,0.8388466835021973,0.8088005781173706,0.665755569934845,0.5911291241645813,0.4417022168636322,0.3958671987056732,0.32213565707206726,0.27451810240745544,0.282217800617218,0.2341456115245819,0.20676615834236145,0.1571694314479828,0.15522827208042145,0.14702937006950378,0.21186736226081848,0.18669308722019196,0.13142526149749756,0.15676972270011902,0.14069397747516632,0.10682743042707443,0.0805584043264389,0.06498191505670547,0.07168324291706085,0.04968619719147682,0.06476181745529175,0.0509624108672142,0.0756358802318573,0.07175752520561218,0.06472588330507278,0.06011098623275757,0.04578680545091629,0.04947932809591293,0.0669812336564064,0.06872347742319107,0.07490004599094391,0.06809554994106293,0.07133100181818008,0.07076232135295868,0.06550325453281403,0.04568604379892349,0.04804005101323128,0.04627860710024834,0.05149192363023758,0.06026335433125496,0.05017964169383049,0.04510330408811569,0.04642997682094574,0.04668094217777252,0.053484492003917694,0.05082400143146515,0.05260910838842392,0.04575693607330322,0.04480172321200371,0.06321639567613602,0.06309324502944946,0.05884809419512749,0.06342913210391998,0.06126372143626213,0.060072071850299835,0.04935664311051369,0.055472057312726974,0.05339029058814049,0.05959179252386093,0.08042887598276138,0.07827330380678177,0.06769027560949326,0.06727374345064163,0.08014698326587677,0.08531136810779572,0.07839641720056534,0.083027184009552,0.07863831520080566,0.10316193848848343,0.1319168210029602,0.11443883925676346,0.09894642233848572,0.13639485836029053,0.13458885252475739,0.16263516247272491,0.15172125399112701,0.14288835227489471,0.13797888159751892,0.13883177936077118,0.10659006983041763,0.10088878870010376,0.13220438361167908,0.11562569439411163,0.1257203221321106,0.13588137924671173,0.13826090097427368,0.14302225410938263,0.1460527628660202,0.1540931761264801,0.16447606682777405,0.16559335589408875,0.1571938395500183,0.1488654613494873,0.15017344057559967,0.14091849327087402,0.14709700644016266,0.1472722887992859,0.14354057610034943,0.14832425117492676,0.14201806485652924,0.1418680101633072,0.11652471870183945,0.13239572942256927,0.13327451050281525,0.1286691427230835,0.14434488117694855,0.1280866265296936,0.1186985895037651,0.12050919979810715,0.10172474384307861,0.1089102178812027,0.09341208636760712,0.102601557970047,0.11694269627332687,0.08919663727283478,0.1159079521894455,0.10499002039432526,0.10525231808423996,0.0919656753540039,0.0349845215678215,0.024105995893478394,0.020821886137127876
v_Basketball_g01_c06,0.8338510394096375,0.7311131358146667,0.7413334846496582,0.6735695600509644,0.639166533946991,0.6015321612358093,0.5182381272315979,0.37559059262275696,0.24917976558208466,0.24161268770694733,0.24317185580730438,0.3042229413986206,0.2585887908935547,0.267127126455307,0.2559444308280945,0.20529548823833466,0.23881296813488007,0.24950063228607178,0.24828261137008667,0.22294630110263824,0.2475871443748474,0.22547775506973267,0.1968928426504135,0.23251217603683472,0.1976427435874939,0.1785918027162552,0.18191494047641754,0.24988383054733276,0.2655993402004242,0.18218214809894562,0.1569693684577942,0.09825469553470612,0.08379356563091278,0.11327497661113739,0.1409912109375,0.13207821547985077,0.12469671666622162,0.10856179147958755,0.11807964742183685,0.0819927304983139,0.0642363578081131,0.0996355265378952,0.12469357997179031,0.12303327769041061,0.10301025211811066,0.09147904068231583,0.08339408040046692,0.11949916183948517,0.07852084189653397,0.07772576808929443,0.07445239275693893,0.057935670018196106,0.05812610313296318,0.05866730958223343,0.06081874668598175,0.10385274142026901,0.1280273199081421,0.12835000455379486,0.13091081380844116,0.12249565124511719,0.11440062522888184,0.1460515260696411,0.15407302975654602,0.1713453084230423,0.18667829036712646,0.19957409799098969,0.173836812376976,0.13428129255771637,0.1370600163936615,0.14089973270893097,0.12457805126905441,0.13494066894054413,0.15129265189170837,0.12043370306491852,0.14816217124462128,0.16330750286579132,0.11690222471952438,0.12821897864341736,0.10272015631198883,0.09587417542934418,0.10702060163021088,0.123419851064682,0.1067042276263237,0.10448793321847916,0.09434054046869278,0.09691251814365387,0.1062365472316742,0.12229578197002411,0.11524100601673126,0.12143370509147644,0.12548290193080902,0.12762756645679474,0.12671905755996704,0.14643195271492004,0.15438002347946167,0.15082712471485138,0.13350684940814972,0.13252809643745422,0.13074998557567596,0.13641810417175293,0.1431862860918045,0.13804595172405243,0.12415940314531326,0.13118916749954224,0.12173573672771454,0.11564171314239502,0.10895100235939026,0.10989960283041,0.11343727260828018,0.12190945446491241,0.11308064311742783,0.11910581588745117,0.11931952089071274,0.0960417315363884,0.1012411117553711,0.0983206257224083,0.10176781564950943,0.10063483566045761,0.08455252647399902,0.10565224289894104,0.10880982875823975,0.11178917437791824,0.11579401791095734,0.12566691637039185,0.13993631303310394,0.10529088228940964,0.03662450611591339,0.028905533254146576,0.020821886137127876
v_Basketball_g01_c07,0.9766324758529663,0.9512186646461487,0.9590833187103271,0.9370144605636597,0.9159697890281677,0.8805124759674072,0.8582555651664734,0.9215812683105469,0.8601728677749634,0.8833196759223938,0.9186246991157532,0.8750708699226379,0.836404025554657,0.8741837739944458,0.8121751546859741,0.7119609117507935,0.7553370594978333,0.7271617650985718,0.7656415104866028,0.7139672040939331,0.6575515270233154,0.654679536819458,0.5251412987709045,0.4833034574985504,0.4219009578227997,0.31789037585258484,0.29024413228034973,0.27629899978637695,0.30754759907722473,0.45327845215797424,0.28878602385520935,0.3352767825126648,0.2500166893005371,0.2266617864370346,0.25109633803367615,0.4268181025981903,0.31825128197669983,0.27757570147514343,0.13450875878334045,0.1336156576871872,0.15973126888275146,0.17034532129764557,0.14438606798648834,0.17899835109710693,0.13146942853927612,0.13531899452209473,0.11236520856618881,0.0924987867474556,0.10436069220304489,0.1080329567193985,0.1153562068939209,0.11209692060947418,0.09292170405387878,0.11195388436317444,0.09341616183519363,0.08140020072460175,0.07230814546346664,0.06437066942453384,0.06433060765266418,0.06129157543182373,0.0758233591914177,0.054054901003837585,0.05280100926756859,0.06215357780456543,0.05758271738886833,0.06796663999557495,0.07366109639406204,0.06432350724935532,0.049486879259347916,0.042859308421611786,0.04843201860785484,0.056606002151966095,0.05647064745426178,0.04277903214097023,0.04425017908215523,0.04370717331767082,0.04218508303165436,0.03981794789433479,0.04358721151947975,0.04328174144029617,0.040234461426734924,0.04286343231797218,0.052843984216451645,0.08168742805719376,0.0800519734621048,0.08180061727762222,0.08460571616888046,0.0846099704504013,0.08880894631147385,0.08739142119884491,0.08645859360694885,0.07515241950750351,0.08013494312763214,0.09123601019382477,0.08722420781850815,0.11927934736013412,0.10647621005773544,0.10281330347061157,0.1095975711941719,0.10429216921329498,0.08837677538394928,0.10274618119001389,0.08338083326816559,0.08969935029745102,0.07896116375923157,0.07213151454925537,0.05740318447351456,0.0663665235042572,0.05847686156630516,0.0567847415804863,0.053734343498945236,0.06325792521238327,0.060494907200336456,0.061117615550756454,0.05924331769347191,0.05944976955652237,0.061393629759550095,0.05746126547455788,0.061315447092056274,0.05643538758158684,0.06267237663269043,0.07177258282899857,0.05457833409309387,0.05777605623006821,0.05889282375574112,0.053919438272714615,0.040620069950819016,0.027004892006516457,0.020821886137127876
v_Basketball_g02_c01,0.967867910861969,0.947055459022522,0.8965797424316406,0.8650992512702942,0.8667364120483398,0.8901193141937256,0.7315515875816345,0.5813993811607361,0.5898541808128357,0.5725337266921997,0.5740010738372803,0.5410224795341492,0.5601441860198975,0.5760557651519775,0.5906522274017334,0.6011903285980225,0.5544213652610779,0.5586167573928833,0.5181180238723755,0.5141764283180237,0.541044294834137,0.5777594447135925,0.6086370944976807,0.590852677822113,0.5781719088554382,0.5953972339630127,0.553234875202179,0.6593404412269592,0.6466490626335144,0.6320903897285461,0.6436485648155212,0.6284567713737488,0.5954753160476685,0.6961520314216614,0.7182028293609619,0.6751256585121155,0.6901499629020691,0.6709176301956177,0.6831330060958862,0.7221652269363403,0.6966756582260132,0.7399701476097107,0.7254008650779724,0.686913788318634,0.6633425951004028,0.5770184993743896,0.582473635673523,0.5525189638137817,0.5258052945137024,0.5057469606399536,0.5135763883590698,0.44311919808387756,0.4395175874233246,0.44798094034194946,0.4752449691295624,0.4476001262664795,0.42938128113746643,0.3418748378753662,0.3222010135650635,0.2669982612133026,0.23519200086593628,0.24434354901313782,0.22002409398555756,0.26655542850494385,0.22049865126609802,0.23470476269721985,0.23438304662704468,0.1911427229642868,0.22782720625400543,0.1846192181110382,0.15676628053188324,0.1335902065038681,0.1114645004272461,0.11516107618808746,0.13133873045444489,0.12176141887903214,0.1238456666469574,0.10936148464679718,0.15495921671390533,0.1666739284992218,0.17379498481750488,0.11808482557535172,0.09632409363985062,0.11397109180688858,0.09508336335420609,0.08309219032526016,0.05194991081953049,0.05020705983042717,0.04964939132332802,0.06274507939815521,0.060035984963178635,0.05726385489106178,0.0596449077129364,0.05838347598910332,0.060739915817976,0.04891113191843033,0.05238538235425949,0.060190349817276,0.05902037024497986,0.06448524445295334,0.07204953581094742,0.08507252484560013,0.0846419408917427,0.08431032299995422,0.06981845200061798,0.07053253054618835,0.07611019909381866,0.08655069023370743,0.07500183582305908,0.06375385075807571,0.0591452494263649,0.050182491540908813,0.044614654034376144,0.04759697988629341,0.044258929789066315,0.03852814435958862,0.029216809198260307,0.031196918338537216,0.030082466080784798,0.02733663097023964,0.027300601825118065,0.025465119630098343,0.024894505739212036,0.02511400729417801,0.02440083958208561,0.0235757939517498,0.024972550570964813,0.0260226558893919,0.020821886137127876
v_Basketball_g02_c02,0.9167605042457581,0.8399027585983276,0.6735091209411621,0.6514299511909485,0.6486707925796509,0.6136369705200195,0.4681965410709381,0.410815954208374,0.34697821736335754,0.3546324074268341,0.3778577744960785,0.3860997259616852,0.3975898027420044,0.39893603324890137,0.4300617277622223,0.32870566844940186,0.3249575197696686,0.325099915266037,0.3485100567340851,0.39247074723243713,0.34424853324890137,0.42186981439590454,0.5198714733123779,0.5453810095787048,0.5280687212944031,0.5502826571464539,0.6304154396057129,0.6192402839660645,0.6330186724662781,0.6238437294960022,0.6360865235328674,0.5431876182556152,0.4399999976158142,0.4393281936645508,0.359469473361969,0.4055001437664032,0.4233465790748596,0.3983803391456604,0.363217294216156,0.35689929127693176,0.3105870187282562,0.30810078978538513,0.341502845287323,0.33311519026756287,0.3122731149196625,0.2794460952281952,0.3259833753108978,0.2901327908039093,0.26965898275375366,0.2426747977733612,0.24978941679000854,0.24688830971717834,0.2165008783340454,0.2596563696861267,0.315869003534317,0.273235023021698,0.28959518671035767,0.2754948139190674,0.23138825595378876,0.24154357612133026,0.24404242634773254,0.1755467653274536,0.16013355553150177,0.1370931714773178,0.09454265981912613,0.113474041223526,0.0797780305147171,0.11517442017793655,0.10679101943969727,0.12841340899467468,0.11903742700815201,0.1174604594707489,0.13660652935504913,0.13774831593036652,0.1010601818561554,0.08074464648962021,0.07997758686542511,0.05407148599624634,0.047306470572948456,0.048154354095458984,0.045619647949934006,0.044072262942790985,0.05754305049777031,0.05161438137292862,0.05939922109246254,0.06028465926647186,0.05585559830069542,0.07446456700563431,0.076657235622406,0.08322016894817352,0.04387131705880165,0.03158413991332054,0.029793858528137207,0.03471546620130539,0.03072306700050831,0.03050193004310131,0.034467823803424835,0.03891746699810028,0.035094138234853745,0.03682759776711464,0.03405677154660225,0.03196327015757561,0.03521328046917915,0.02490159310400486,0.030618688091635704,0.03288410231471062,0.03396092727780342,0.03608054295182228,0.041469454765319824,0.041494984179735184,0.03618963807821274,0.03378434479236603,0.03997940942645073,0.0333823598921299,0.0459807924926281,0.04250055178999901,0.04133487120270729,0.048622455447912216,0.07635273039340973,0.05327187851071358,0.051728926599025726,0.04952346906065941,0.043695442378520966,0.030846236273646355,0.02503228187561035,0.022686606273055077,0.022148357704281807,0.020775415003299713,0.020821886137127876
v_Basketball_g02_c03,0.9112502336502075,0.8432043194770813,0.8476898074150085,0.7725521922111511,0.7036377191543579,0.7001849412918091,0.7238348126411438,0.7558161020278931,0.7251256704330444,0.7100930213928223,0.7238797545433044,0.6690818667411804,0.6711289882659912,0.6800543665885925,0.5784392356872559,0.5091161131858826,0.5458319783210754,0.5684953927993774,0.5671300888061523,0.5454785227775574,0.5340172648429871,0.4922634959220886,0.5427272915840149,0.5292332172393799,0.4498785734176636,0.4332152307033539,0.4690084457397461,0.4692012369632721,0.511684000492096,0.46642547845840454,0.4017978310585022,0.3892950713634491,0.4484347105026245,0.4236913323402405,0.4271181523799896,0.5087100863456726,0.5776368975639343,0.4832399785518646,0.5038598775863647,0.3949882984161377,0.2532675862312317,0.2869020402431488,0.13711832463741302,0.13896247744560242,0.11854907125234604,0.09473185986280441,0.08924888074398041,0.09896133095026016,0.12013663351535797,0.12418875843286514,0.13381466269493103,0.11970662325620651,0.18316541612148285,0.2012820839881897,0.19026222825050354,0.21374034881591797,0.17181852459907532,0.20524799823760986,0.18173931539058685,0.15594427287578583,0.10239917039871216,0.09081803262233734,0.08712352812290192,0.06227698177099228,0.05618390440940857,0.06830353289842606,0.08954969048500061,0.09239421039819717,0.0785103440284729,0.0711035430431366,0.06775271147489548,0.0724768117070198,0.07254912704229355,0.06722032278776169,0.07972371578216553,0.08335357904434204,0.07489445805549622,0.07199233025312424,0.07013887166976929,0.05495931953191757,0.05675264820456505,0.044597383588552475,0.04145890846848488,0.04529016092419624,0.04714500531554222,0.05037600174546242,0.05390471592545509,0.032958224415779114,0.03025328367948532,0.03701608628034592,0.041706737130880356,0.04288408160209656,0.046907953917980194,0.03954606503248215,0.042604655027389526,0.0321178138256073,0.03169111907482147,0.026776496320962906,0.024190295487642288,0.03078192099928856,0.0285062026232481,0.027410730719566345,0.0244244784116745,0.019122349098324776,0.024521470069885254,0.024104366078972816,0.02272309735417366,0.027612505480647087,0.025551369413733482,0.03587271273136139,0.03643430396914482,0.035689353942871094,0.04321838915348053,0.04492492601275444,0.04025671258568764,0.0384971983730793,0.038016363978385925,0.04002789407968521,0.03518105670809746,0.030446305871009827,0.03163886442780495,0.03331037238240242,0.029002489522099495,0.025479186326265335,0.024731211364269257,0.024113796651363373,0.02550668641924858,0.02446499466896057,0.020821886137127876
